"many children did benjamin","362","-","-","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { res:Benjamin_Franklin dbo:child ?uri }","How many children did Benjamin Franklin have?","","",""
"many children does eddie","144","-","-","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/Eddie_Murphy> <http://dbpedia.org/property/children> ?n }","How many children does Eddie Murphy have?","","",""
"many countries iran has","262","-","-","SELECT ?border WHERE { dbr:Geography_of_Iran dbp:borders ?border } LIMIT 8","With how many countries Iran has borders?","","",""
"many employees does google","85","numberOfEmployees","-","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/Google> <http://dbpedia.org/ontology/numberOfEmployees> ?num }","How many employees does Google have?","","",""
"many employees does ibm","157","numberOfEmployees","-","SELECT DISTINCT ?number WHERE { <http://dbpedia.org/resource/IBM> <http://dbpedia.org/ontology/numberOfEmployees> ?number }","How many employees does IBM have?","","",""
"many ethnic groups live","316","ethnicGroup","-","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { res:Slovenia dbo:ethnicGroup ?uri }","How many ethnic groups live in Slovenia?","","",""
"many ethnic groups live","316","-","-","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { res:Slovenia dbo:ethnicGroup ?uri }","How many ethnic groups live in Slovenia?","","",""
"many films did hal","50","producer","-","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Hal_Roach> }","How many films did Hal Roach produce?","","",""
"many inhabitants does maribor","60","populationTotal","-","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/Maribor> <http://dbpedia.org/ontology/populationTotal> ?num }","How many inhabitants does Maribor have?","","",""
"many inhabitants does the","284","largestCity","-","SELECT DISTINCT ?num WHERE { res:Canada dbo:largestCity ?city . ?city dbo:populationTotal ?num }","How many inhabitants does the largest city in Canada have?","","",""
"many inhabitants does the","284","largestCity","-","SELECT DISTINCT ?num WHERE { res:Canada dbo:largestCity ?city . ?city dbo:populationTotal ?num }","How many inhabitants does the largest city in Canada have?","","",""
"many languages are spoken","307","-","-","SELECT (COUNT(DISTINCT ?x) AS ?c) WHERE { res:Turkmenistan dbo:language ?x }","How many languages are spoken in Turkmenistan?","","",""
"many languages are spoken","385","-","-","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri rdf:type dbo:Language . res:Colombia dbo:language ?uri }","How many languages are spoken in Colombia?","","",""
"many missions does the","90","-","-","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/property/programme> <http://dbpedia.org/resource/Soyuz_programme> }","How many missions does the Soyuz programme have?","","",""
"many movies did park","56","director","","SELECT COUNT(DISTINCT ?uri AS ?uri) WHERE { ?uri <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Park_Chan-wook> . }","How many movies did Park Chan-wook direct?","","",""
"many pages does war","319","numberOfPages","-","SELECT DISTINCT ?n WHERE { res:War_and_Peace dbo:numberOfPages ?n }","How many pages does War and Peace have?","","",""
"many people live in","225","populationTotal","-","SELECT DISTINCT ?uri WHERE { res:Poland dbo:populationTotal ?uri }","How many people live in Poland?","","",""
"many people live in","256","populationTotal","-","SELECT DISTINCT ?num WHERE { res:Australia dbo:capital ?x . ?x dbo:populationTotal ?num }","How many people live in the capital of Australia?","","",""
"many people live in","351","populationTotal","-","SELECT DISTINCT ?population WHERE { res:Eurasia dbo:populationTotal ?population }","How many people live in Eurasia?","","",""
"many programming languages are","168","-","-","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> }","How many programming languages are there?","","",""
"many states are in","327","-","-","SELECT (COUNT(?uri) AS ?count) WHERE { ?uri dbo:type dbr:States_of_Mexico }","How many states are in Mexico?","","",""
"many theories did albert","258","-","-","SELECT (COUNT(?uri) AS ?count) WHERE { dbr:Albert_Einstein dbo:knownFor ?uri }","How many theories did Albert Einstein come up with?","","",""
"metropolitan area in washington","98","largestmetro","-","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Washington_(state)> <http://dbpedia.org/property/largestmetro> ?uri }","What is the largest metropolitan area in Washington state?","","",""
"metropolitan area in washington","98","largestmetro","-","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Washington_(state)> <http://dbpedia.org/property/largestmetro> ?uri }","What is the largest metropolitan area in Washington state?","","",""
"military conflicts did lawrence","369","battle","-","SELECT DISTINCT ?uri WHERE { res:T._E._Lawrence dbo:battle ?uri }","In which military conflicts did Lawrence of Arabia participate?","","",""
"net income of apple?","93","netIncome","-","SELECT DISTINCT ?ni WHERE { <http://dbpedia.org/resource/Apple_Inc.> <http://dbpedia.org/ontology/netIncome> ?ni }","What is the net income of Apple?","","",""
"new battlestar galactica series","160","-","-","ASK WHERE { <http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x . <http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y FILTER ( ?y > ?x ) }","Does the new Battlestar Galactica series have more episodes than the old one?","","",""
"new battlestar galactica series","160","numberOfEpisodes","-","ASK WHERE { <http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x . <http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y FILTER ( ?y > ?x ) }","Does the new Battlestar Galactica series have more episodes than the old one?","","",""
"nobel prize in physics?","326","award","Nobel_Prize_in_Physics","ASK WHERE { res:Nikola_Tesla dbo:award res:Nobel_Prize_in_Physics }","Did Tesla win a nobel prize in physics?","","",""
"official color of the","49","officialSchoolColour","-","SELECT DISTINCT ?string WHERE { <http://dbpedia.org/resource/University_of_Oxford> <http://dbpedia.org/ontology/officialSchoolColour> ?string }","What is the official color of the University of Oxford?","","",""
"official language of suriname?","291","officialLanguage","-","SELECT DISTINCT ?uri WHERE { res:Suriname dbo:officialLanguage ?uri }","What is the official language of Suriname?","","",""
"official languages of the","10","officialLanguage","-","SELECT DISTINCT ?uri WHERE { res:Philippines dbo:officialLanguage ?uri }","What are the official languages of the Philippines?","","",""
"oldest child of meryl","320","birthDate","-","SELECT DISTINCT ?uri WHERE { res:Meryl_Streep dbo:child ?uri . ?uri dbo:birthDate ?d } ORDER BY ASC(?d) OFFSET 0 LIMIT 1","Who is the oldest child of Meryl Streep?","","",""
"persian have a common","344","languageFamily","-","ASK WHERE { dbr:Urdu dbo:languageFamily ?uri . dbr:Persian_language dbo:languageFamily ?uri }","Do Urdu and Persian have a common root?","","",""
"prime minister of spain?","132","residence","Prime_Minister_of_Spain","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Prime_Minister_of_Spain> <http://dbpedia.org/property/residence> ?uri }","Where is the residence of the prime minister of Spain?","","",""
"tall is amazon eve?","392","height","-","SELECT DISTINCT ?height WHERE { res:Amazon_Eve dbo:height ?height }","How tall is Amazon Eve?","","",""
"tall is claudia schiffer?","287","height","-","SELECT DISTINCT ?height WHERE { res:Claudia_Schiffer dbo:height ?height }","How tall is Claudia Schiffer?","","",""
"tall is michael jordan?","363","height","-","SELECT DISTINCT ?num WHERE { res:Michael_Jordan dbo:height ?num }","How tall is Michael Jordan?","","",""
"total amount of men","111","-","-","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/New_York_City_Fire_Department> <http://dbpedia.org/property/employees> ?num }","What is the total amount of men and women serving in the FDNY?","","",""
"total area of north","278","areaTotal","-","SELECT ?tarea WHERE { dbr:North_Rhine-Westphalia dbo:areaTotal ?tarea }","how big is the total area of North Rhine- Westphalia?","","",""
"total area of north","278","areaTotal","-","SELECT ?tarea WHERE { dbr:North_Rhine-Westphalia dbo:areaTotal ?tarea }","how big is the total area of North Rhine- Westphalia?","","",""
"total population of melbourne,","353","populationTotal","-","SELECT ?uri WHERE { <http://dbpedia.org/resource/Melbourne,_Florida> dbo:populationTotal ?uri }","What is the total population of Melbourne, Florida?","","",""
"u.s. state is area","4","location","-","SELECT DISTINCT ?uri WHERE { res:Area_51 dbo:location ?uri . ?uri dbo:country res:United_States. }","In which U.S. state is Area 51 located?","","",""
"u.s. state is fort","172","location","-","SELECT DISTINCT ?uri WHERE { res:Fort_Knox dbo:location ?uri . ?uri dbo:country res:United_States }","In which U.S. state is Fort Knox located?","","",""
"u.s. state is mount","115","locatedInArea","-","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mount_McKinley> dbo:wikiPageRedirects ?x . ?x <http://dbpedia.org/ontology/locatedInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates }","In which U.S. state is Mount McKinley located?","","",""
"united states of america","22","densityrank","-","SELECT ?uri WHERE { ?uri dbp:densityrank ?density } ORDER BY ASC(?density) LIMIT 1","Which state of the United States of America has the highest density?","","",""
